r2,rmse,mae,spearman,pearson,n_samples,drug_id
0.1039804050153953,0.09598873511302342,0.07655860316351891,0.38801609103161616,0.414177722846769,180,1426
0.10341967517606998,0.08149030720746765,0.06715293853419585,0.35300142247510663,0.3651865060863193,75,45
0.10251022690881872,0.12986171865918275,0.08869426416717509,0.3491733283949093,0.5876266705234716,180,260
0.09602034333551956,0.060516066448319715,0.04553367719998543,0.3601407450847248,0.34012698389890955,180,1419
0.09518683694787411,0.12200141745228049,0.09013578551079758,0.20315647602292253,0.45647333737250256,180,306
0.09318201910496626,0.11512485612810827,0.08863818894420994,0.3404536229154897,0.42721476915995754,179,356
0.08685500552970249,0.11620972349663151,0.0907870666503459,0.31904218297339487,0.4011691080219699,178,178
0.0832015529023048,0.14164476842162746,0.10343335684141801,0.35224132432070954,0.5297434450961327,180,305
0.0785152222483454,0.17288711426031994,0.12286573167510403,0.335234895401674,0.4926984859597364,178,301
0.07531659409815195,0.1292551521901422,0.09577124236136339,0.2201284706965455,0.40189044688421605,179,225
0.07387397206933832,0.09289965338474236,0.07122232624873023,0.4464128974473802,0.4832208823288698,175,446
0.06548094227213963,0.0887984995166405,0.06961765592541799,0.2203329882677709,0.28845414692021293,161,1048
0.06335075886480568,0.13417118020756494,0.10266716310574302,0.17472429493949207,0.3398539466562463,177,1058
0.05997248136774558,0.13355621416554317,0.11097922011992101,0.3067987050085698,0.3435341549725425,177,208
0.05713012150138097,0.12992902154562574,0.09914115888747023,0.292356621262528,0.46368650699700203,179,222
0.056493300378018474,0.17530454661067804,0.13005423910760108,0.26332098771154827,0.4350963728442765,173,431
0.052343619980016576,0.16844004110871388,0.1333111636568322,0.1469985775248933,0.27939865053980534,75,32
0.04961043386630337,0.08083152059826795,0.06536921917070539,0.25812038283982025,0.2573532139250652,163,1365
0.049352796167798973,0.12263580292491252,0.08871011359470933,0.2049025293883416,0.2758387060000555,177,224
0.04899136289631523,0.14790438599296918,0.11538754226472353,0.21975986913176332,0.3329352794090529,180,179
0.04894538588669395,0.19862269435420915,0.14550903760100486,0.2958041958041958,0.3275343056526142,65,3
0.04755881499917236,0.11746846621499933,0.09028953922403057,0.0687088067290189,0.30787519013129616,179,228
0.045904118225156165,0.1042363246563936,0.07851490733743749,0.3054903437741929,0.48699034591454743,179,152
0.0421248107703428,0.12643017657686165,0.10337093671884855,0.20982758907343677,0.2343411048258385,163,1368
0.03725222247451376,0.13362074125185602,0.10500463037105814,0.0025673215742891215,0.24749067888496148,179,229
0.03475735797577306,0.1666346643941008,0.10937123919323166,0.3778021886050258,0.5405744235319572,179,303
0.03178531500183357,0.1692211192322487,0.11831030182154928,0.12622428500340782,0.34349842489103377,172,226
0.03159331610581184,0.15279534593246397,0.1245105521658396,0.21202300482525177,0.3260356968488902,180,300
0.03126624619495,0.11980132630189154,0.09528897734699579,0.28654572380599774,0.18959746833234914,74,9
0.026611674988525347,0.17456348957750892,0.13419511429945005,0.20267425320056898,0.20676933630399827,75,55
0.024553859460430316,0.09531126048352728,0.07791632785871191,0.22574423734644727,0.1847017138454912,181,1186
0.023562648233035444,0.09806472770337032,0.07752325223922801,0.1848942652311912,0.336401528601975,182,1001
0.02307979917076519,0.15437324328972302,0.12014859109855486,0.1427286850417194,0.33975207969285776,180,1011
0.019183178368997078,0.1642186760443461,0.1243116796320038,0.05220737265553463,0.19655759529153324,180,282
0.018594328193678233,0.12360548171416044,0.10060389387875353,0.18732183846687664,0.13721948621760607,131,1529
0.016155862462489345,0.11478625200838431,0.09221868358723245,0.13689370264138018,0.14040541387054825,141,1370
0.014839470889462025,0.08559619502313791,0.07064556634282061,0.27405166826136607,0.225673640164037,180,1236
0.014380337735745319,0.13474348734948158,0.09506607345172782,0.3612517780938833,0.3958456838516182,75,5
0.0143759061254507,0.11831732855586014,0.09675509794112332,0.29126441110622897,0.37614106288141247,179,257
0.013439299552110984,0.11910443430265859,0.09719636690106614,0.13188427981019443,0.12535004458070342,140,1369
0.01161983678196743,0.07815493110678659,0.06444208427320273,0.23473358231221125,0.3030702000361522,180,203
0.010727548792226593,0.1619717889661539,0.11938218869049612,0.1957755897815776,0.3211534214644329,180,252
0.009197596367586547,0.13677497205121728,0.0906355309398126,0.13038876409042155,0.12816122673751623,181,1453
0.008570987785694761,0.1288649796825294,0.10701530908654476,0.1827380578745841,0.4416829265882359,179,275
0.006552819958685285,0.1297653732440496,0.09755374563875169,0.2774303733654331,0.4123283094072557,180,295
0.004785038818999499,0.2551127389231446,0.19414465874900566,0.23874822190611664,0.20086714465581673,75,51
0.004662937849789661,0.1873169691269038,0.1442070639865779,0.13273602369492776,0.17637320717475954,74,56
0.0016156575914677562,0.17864365819313768,0.13030670533358574,0.24244353942984073,0.07488518818580388,74,29
-0.0031239276688073137,0.1493083331669827,0.11096075956807758,-0.1388154576842292,0.10990377189850786,163,1363
-0.004401385287507997,0.1800743819829986,0.12821431159528024,0.3108498814078704,0.29327257609762003,177,1259
-0.0071966948261534824,0.08865369279797841,0.06744251348682283,0.22694230263291035,0.241814735459658,181,1070
-0.00839367608718078,0.11134305217506538,0.08232711823441365,0.17739130434782607,0.05585157265306207,24,1167
